,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,free_SO2_ratio,alcohol_surgar_ratio,sugar_acidity_ratio,fixed_acidity_ratio,wine_type_white
2269,7.5,0.28,0.33,7.7,0.048,42.0,180.0,0.9974,3.37,0.59,10.1,0,23.33333333333333,131.16883116883116,98.97172236503856,96.40102827763496,1
2270,7.8,0.26,0.44,1.3,0.037,43.0,132.0,0.9944,3.18,0.65,10.0,0,32.57575757575758,769.2307692307692,16.129032258064516,96.77419354838707,1
2271,6.5,0.26,0.34,16.3,0.051,56.0,197.0,1.0004,3.49,0.42,9.8,0,28.42639593908629,60.12269938650307,241.1242603550296,96.15384615384616,1
2272,6.3,0.34,0.29,6.2,0.046,29.0,227.0,0.9952,3.29,0.53,10.1,0,12.775330396475772,162.90322580645162,93.3734939759036,94.87951807228916,1
2273,6.8,0.15,0.33,4.7,0.059,31.0,118.0,0.9956,3.43,0.39,9.0,1,26.271186440677965,191.48936170212764,67.62589928057554,97.84172661870504,1
2274,6.3,0.27,0.25,5.8,0.038,52.0,155.0,0.995,3.28,0.38,9.4,0,33.54838709677419,162.0689655172414,88.28006088280061,95.8904109589041,1
2275,7.4,0.2,0.37,16.95,0.048,43.0,190.0,0.9995,3.03,0.42,9.2,0,22.63157894736842,54.27728613569321,223.02631578947367,97.36842105263158,1
2276,6.3,0.23,0.21,5.1,0.035,29.0,142.0,0.9942,3.36,0.33,10.1,1,20.422535211267604,198.03921568627453,78.10107197549769,96.47779479326186,1
2277,7.3,0.31,0.69,10.2,0.041,58.0,160.0,0.9977,3.06,0.45,8.6,0,36.25,84.31372549019608,134.03416557161628,95.9264126149803,1
2278,5.2,0.24,0.45,3.8,0.027,21.0,128.0,0.992,3.55,0.49,11.2,1,16.40625,294.7368421052632,69.85294117647058,95.58823529411764,1
2279,7.0,0.24,0.32,1.3,0.037,39.0,123.0,0.992,3.17,0.42,11.2,1,31.70731707317073,861.5384615384615,17.955801104972377,96.68508287292818,1
2280,7.0,0.17,0.33,4.0,0.034,17.0,127.0,0.9934,3.19,0.39,10.6,1,13.385826771653544,265.0,55.78800557880056,97.62900976290098,1
2281,8.3,0.21,0.58,17.1,0.049,62.0,213.0,1.0006,3.01,0.51,9.3,0,29.10798122065728,54.38596491228071,200.94007050528788,97.53231492361928,1
2282,7.2,0.21,0.35,14.5,0.048,35.0,178.0,0.9982,3.05,0.47,8.9,0,19.662921348314608,61.37931034482759,195.6815114709852,97.165991902834,1
2283,7.1,0.21,0.4,1.2,0.069,24.0,156.0,0.9928,3.42,0.43,10.6,0,15.384615384615383,883.3333333333334,16.415868673050618,97.12722298221615,1
2284,8.4,0.17,0.31,6.7,0.038,29.0,132.0,0.9945,3.1,0.32,10.6,1,21.96969696969697,158.2089552238806,78.17969661610267,98.01633605600934,1
2285,7.4,0.24,0.31,8.4,0.045,52.0,183.0,0.9963,3.09,0.32,8.8,0,28.415300546448087,104.76190476190476,109.9476439790576,96.85863874345549,1
2286,5.3,0.24,0.33,1.3,0.033,25.0,97.0,0.9906,3.59,0.38,11.0,1,25.77319587628866,846.1538461538461,23.465703971119133,95.66787003610108,1
2287,6.5,0.28,0.26,8.8,0.04,44.0,139.0,0.9956,3.32,0.37,10.2,0,31.654676258992804,115.90909090909088,129.79351032448378,95.87020648967552,1
2288,6.5,0.29,0.25,10.6,0.039,32.0,120.0,0.9962,3.31,0.34,10.1,0,26.666666666666668,95.28301886792453,156.11192930780558,95.72901325478644,1
2289,5.8,0.29,0.21,2.6,0.025,12.0,120.0,0.9894,3.39,0.79,14.0,1,10.0,538.4615384615385,42.692939244663386,95.23809523809524,1
2290,6.3,0.17,0.42,2.8,0.028,45.0,107.0,0.9908,3.27,0.43,11.8,0,42.05607476635514,421.4285714285714,43.27666151468316,97.3724884080371,1
2291,6.3,0.16,0.4,1.6,0.033,59.0,148.0,0.9914,3.44,0.53,11.4,0,39.86486486486486,712.5,24.76780185758514,97.52321981424149,1
2292,7.9,0.29,0.39,6.7,0.036,6.0,117.0,0.9938,3.12,0.42,10.7,0,5.128205128205129,159.70149253731344,81.80708180708181,96.45909645909649,1
2293,5.5,0.32,0.45,4.9,0.028,25.0,191.0,0.9922,3.51,0.49,11.5,1,13.089005235602096,234.6938775510204,84.19243986254295,94.5017182130584,1
2294,7.2,0.37,0.15,2.0,0.029,27.0,87.0,0.9903,3.3,0.59,12.6,1,31.03448275862069,630.0,26.42007926023778,95.112285336856,1
2295,6.1,0.29,0.27,1.7,0.024,13.0,76.0,0.9893,3.21,0.51,12.6,1,17.105263157894736,741.1764705882354,26.604068857589983,95.46165884194052,1
2296,9.2,0.22,0.4,2.4,0.054,18.0,151.0,0.9952,3.04,0.46,9.3,0,11.920529801324504,387.50000000000006,25.477707006369428,97.66454352441612,1
2297,8.0,0.18,0.37,1.3,0.04,15.0,96.0,0.9912,3.06,0.61,12.1,0,15.625,930.7692307692308,15.89242053789731,97.799511002445,1
2298,6.5,0.22,0.34,12.0,0.053,55.0,177.0,0.9983,3.52,0.44,9.9,0,31.073446327683616,82.5,178.57142857142858,96.72619047619048,1
2299,7.4,0.18,0.4,1.6,0.047,22.0,102.0,0.9937,3.28,0.44,10.7,0,21.5686274509804,668.75,21.108179419525065,97.62532981530345,1
2300,6.5,0.52,0.17,1.4,0.047,5.0,26.0,0.9932,3.26,0.32,10.0,0,19.23076923076923,714.2857142857143,19.943019943019944,92.5925925925926,1
2301,7.0,0.15,0.38,2.2,0.047,33.0,96.0,0.9928,3.13,0.39,10.4,1,34.375,472.7272727272727,30.76923076923077,97.90209790209788,1
2302,5.9,0.415,0.13,1.4,0.04,11.0,64.0,0.9922,3.29,0.52,10.5,0,17.1875,750.0,22.169437846397464,93.42834520981788,1
2303,8.1,0.45,0.34,8.3,0.037,33.0,216.0,0.9976,3.31,0.64,9.7,0,15.27777777777778,116.86746987951804,97.0760233918129,94.73684210526316,1
2304,5.8,0.415,0.13,1.4,0.04,11.0,64.0,0.9922,3.29,0.52,10.5,0,17.1875,750.0,22.52614641995173,93.32260659694288,1
2305,6.4,0.5,0.16,12.9,0.042,26.0,138.0,0.9974,3.28,0.33,9.0,0,18.84057971014493,69.76744186046511,186.95652173913044,92.7536231884058,1
2306,6.7,0.105,0.32,12.4,0.051,34.0,106.0,0.998,3.54,0.45,9.2,0,32.075471698113205,74.19354838709677,182.2189566495224,98.45701689933873,1
2307,6.0,0.4,0.3,1.6,0.047,30.0,117.0,0.9931,3.17,0.48,10.1,0,25.64102564102564,631.25,25.0,93.75,1
2308,6.6,0.25,0.39,1.45,0.04,40.0,89.0,0.9911,3.35,0.4,11.4,1,44.943820224719104,786.2068965517242,21.167883211678834,96.35036496350364,1
2309,9.8,0.36,0.45,1.6,0.042,11.0,124.0,0.9944,2.93,0.46,10.8,0,8.870967741935484,675.0,15.748031496062993,96.45669291338584,1
2310,9.6,0.23,0.4,1.5,0.044,19.0,135.0,0.9937,2.96,0.49,10.9,0,14.074074074074074,726.6666666666666,15.25940996948118,97.66022380467956,1
2311,6.3,0.55,0.45,13.0,0.047,33.0,182.0,0.9974,3.2,0.46,9.2,0,18.13186813186813,70.76923076923076,189.78102189781023,91.97080291970804,1
2312,6.5,0.115,0.29,1.95,0.038,73.0,166.0,0.989,3.12,0.25,12.9,1,43.97590361445784,661.5384615384615,29.47845804988662,98.2615268329554,1
2313,6.4,0.125,0.29,5.85,0.042,24.0,99.0,0.992,3.23,0.32,12.0,1,24.24242424242424,205.12820512820517,89.6551724137931,98.08429118773944,1
2314,5.7,0.1,0.27,1.3,0.047,21.0,100.0,0.9928,3.27,0.46,9.5,0,21.0,730.7692307692307,22.41379310344828,98.27586206896552,1
2315,7.9,0.25,0.29,5.3,0.031,33.0,117.0,0.9918,3.06,0.32,11.8,1,28.205128205128204,222.64150943396228,65.03067484662576,96.93251533742333,1
2316,6.9,0.2,0.28,1.2,0.048,36.0,159.0,0.9936,3.19,0.43,9.1,0,22.641509433962263,758.3333333333334,16.901408450704224,97.18309859154928,1
2317,6.9,0.23,0.34,4.0,0.047,24.0,128.0,0.9944,3.2,0.52,9.7,0,18.75,242.5,56.10098176718092,96.77419354838707,1
2318,6.8,0.39,0.31,14.35,0.043,28.0,162.0,0.9988,3.17,0.54,9.1,0,17.28395061728395,63.41463414634146,199.58275382475665,94.57579972183588,1
2319,8.7,0.22,0.42,2.3,0.053,27.0,114.0,0.994,2.99,0.43,10.0,0,23.68421052631579,434.7826086956522,25.784753363228692,97.5336322869955,1
2320,7.4,0.41,0.34,4.7,0.042,19.0,127.0,0.9953,3.25,0.42,10.4,0,14.960629921259844,221.27659574468083,60.17925736235595,94.75032010243277,1
2321,6.7,0.25,0.34,12.85,0.048,30.0,161.0,0.9986,3.44,0.47,9.5,0,18.633540372670808,73.92996108949417,184.89208633093529,96.40287769784172,1
2322,6.0,0.26,0.42,5.2,0.027,70.0,178.0,0.9914,3.4,0.4,12.3,1,39.325842696629216,236.53846153846152,83.06709265175719,95.84664536741214,1
2323,6.1,0.31,0.37,8.4,0.031,70.0,170.0,0.9934,3.42,0.4,11.7,1,41.1764705882353,139.28571428571428,131.0452418096724,95.1638065522621,1
2324,9.2,0.28,0.46,3.2,0.058,39.0,133.0,0.996,3.14,0.58,9.5,0,29.32330827067669,296.875,33.75527426160338,97.0464135021097,1
2325,9.0,0.31,0.49,6.9,0.034,26.0,91.0,0.9937,2.99,0.34,11.5,0,28.571428571428573,166.66666666666666,74.11385606874329,96.67024704618689,1
2326,8.5,0.16,0.33,1.0,0.076,17.0,57.0,0.9921,3.14,0.46,10.6,0,29.82456140350877,1060.0,11.547344110854503,98.15242494226328,1
2327,9.3,0.34,0.49,7.3,0.052,30.0,146.0,0.998,3.17,0.61,10.2,0,20.54794520547945,139.72602739726025,75.72614107883817,96.47302904564316,1
2328,7.2,0.24,0.3,1.6,0.048,27.0,131.0,0.9933,3.25,0.45,10.5,0,20.610687022900763,656.25,21.50537634408602,96.77419354838707,1
2329,7.2,0.25,0.32,1.5,0.047,27.0,132.0,0.9933,3.26,0.44,10.5,0,20.454545454545453,700.0,20.13422818791946,96.64429530201342,1
2330,6.8,0.32,0.18,7.5,0.041,71.0,223.0,0.9959,3.14,0.41,8.9,0,31.838565022421523,118.66666666666669,105.3370786516854,95.50561797752808,1
2331,9.1,0.27,0.32,1.1,0.031,15.0,151.0,0.9936,3.03,0.41,10.6,0,9.933774834437086,963.6363636363636,11.739594450373534,97.11846318036288,1
2332,8.9,0.34,0.32,1.3,0.041,12.0,188.0,0.9953,3.17,0.49,9.5,0,6.382978723404255,730.7692307692307,14.069264069264069,96.32034632034632,1
2333,7.0,0.17,0.37,5.7,0.025,29.0,111.0,0.9938,3.2,0.49,10.8,0,26.126126126126128,189.4736842105263,79.4979079497908,97.62900976290098,1
2334,6.7,0.25,0.23,7.2,0.038,61.0,220.0,0.9952,3.14,0.35,9.5,0,27.727272727272727,131.94444444444443,103.59712230215828,96.40287769784172,1
2335,6.9,0.32,0.17,7.6,0.042,69.0,219.0,0.9959,3.13,0.4,8.9,0,31.506849315068493,117.10526315789474,105.26315789473684,95.56786703601108,1
2336,6.1,0.6,0.0,1.3,0.042,24.0,79.0,0.9937,3.31,0.38,9.4,0,30.37974683544304,723.0769230769231,19.40298507462687,91.044776119403,1
2337,5.3,0.395,0.07,1.3,0.035,26.0,102.0,0.992,3.5,0.35,10.6,0,25.49019607843137,815.3846153846154,22.8270412642669,93.06409130816505,1
2338,7.9,0.16,0.3,4.8,0.037,37.0,171.0,0.9967,3.47,0.44,9.0,0,21.6374269005848,187.5,59.55334987593052,98.01488833746896,1
2339,7.6,0.33,0.36,2.1,0.034,26.0,172.0,0.9944,3.42,0.48,10.5,0,15.116279069767442,500.0,26.481715006305173,95.83858764186634,1
2340,7.8,0.3,0.29,16.85,0.054,23.0,135.0,0.9998,3.16,0.38,9.0,0,17.037037037037038,53.41246290801187,208.02469135802477,96.2962962962963,1
2341,5.7,0.26,0.27,4.1,0.201,73.5,189.5,0.9942,3.27,0.38,9.4,0,38.78627968337731,229.26829268292684,68.79194630872482,95.63758389261746,1
2342,7.5,0.14,0.34,1.3,0.055,50.0,153.0,0.9945,3.29,0.8,9.6,0,32.6797385620915,738.4615384615385,17.015706806282722,98.16753926701573,1
2343,6.6,0.25,0.41,7.4,0.043,29.0,151.0,0.9946,3.15,0.6,10.2,1,19.205298013245034,137.8378378378378,108.02919708029198,96.35036496350364,1
2344,8.2,0.23,0.49,0.9,0.057,15.0,73.0,0.9928,3.07,0.38,10.4,0,20.54794520547945,1155.5555555555554,10.676156583629894,97.27164887307237,1
2345,6.0,0.24,0.32,6.3,0.03,34.0,129.0,0.9946,3.52,0.41,10.4,0,26.356589147286822,165.0793650793651,100.96153846153844,96.15384615384616,1
2346,6.1,0.45,0.27,0.8,0.039,13.0,82.0,0.9927,3.23,0.32,9.5,0,15.853658536585366,1187.5,12.213740458015268,93.12977099236642,1
2347,7.4,0.23,0.43,1.4,0.044,22.0,113.0,0.9938,3.22,0.62,10.6,0,19.469026548672566,757.1428571428572,18.34862385321101,96.98558322411532,1
2348,7.2,0.2,0.38,1.0,0.037,21.0,74.0,0.9918,3.21,0.37,11.0,0,28.37837837837838,1100.0,13.513513513513512,97.29729729729728,1
2349,7.7,0.25,0.43,4.5,0.062,20.0,115.0,0.9966,3.38,0.5,9.9,0,17.391304347826086,220.0,56.60377358490566,96.85534591194968,1
2350,8.2,0.61,0.45,5.4,0.03,15.0,118.0,0.9954,3.14,0.34,9.6,0,12.71186440677966,177.77777777777777,61.293984108967095,93.07604994324632,1
2351,7.6,0.21,0.44,1.9,0.036,10.0,119.0,0.9913,3.01,0.7,12.8,0,8.403361344537815,673.6842105263158,24.327784891165173,97.31113956466068,1
2352,7.4,0.22,0.33,2.0,0.045,31.0,101.0,0.9931,3.42,0.55,11.4,0,30.69306930693069,570.0,26.246719160104988,97.11286089238844,1
2353,7.2,0.26,0.26,12.7,0.036,49.0,214.0,0.9986,3.41,0.5,10.0,0,22.897196261682243,78.74015748031496,170.24128686327077,96.514745308311,1
2354,6.4,0.25,0.41,8.6,0.042,57.0,173.0,0.9965,3.0,0.44,9.1,0,32.947976878612714,105.81395348837208,129.32330827067668,96.2406015037594,1
2355,6.3,0.32,0.35,11.1,0.039,29.0,198.0,0.9984,3.36,0.5,9.4,1,14.646464646464649,84.68468468468468,167.67371601208458,95.16616314199396,1
2356,6.8,0.25,0.29,2.0,0.042,19.0,189.0,0.9952,3.46,0.54,10.2,0,10.052910052910052,510.0,28.368794326241137,96.45390070921988,1
2357,9.8,0.44,0.4,2.8,0.036,35.0,167.0,0.9956,2.97,0.39,9.2,0,20.95808383233533,328.57142857142856,27.34375,95.703125,1
2358,7.2,0.2,0.25,4.5,0.044,31.0,109.0,0.9949,3.23,0.36,9.4,0,28.440366972477065,208.88888888888889,60.81081081081081,97.29729729729728,1
2359,7.5,0.42,0.45,9.1,0.029,20.0,125.0,0.996,3.12,0.36,10.1,0,16.0,110.989010989011,114.8989898989899,94.6969696969697,1
2360,6.4,0.26,0.3,2.2,0.025,33.0,134.0,0.992,3.21,0.47,10.6,0,24.62686567164179,481.81818181818176,33.03303303303304,96.09609609609608,1
2361,7.9,0.46,0.32,4.1,0.033,40.0,138.0,0.9912,3.18,0.44,12.8,1,28.98550724637681,312.1951219512196,49.043062200956925,94.49760765550238,1
2362,6.5,0.41,0.64,11.8,0.065,65.0,225.0,0.9978,3.12,0.51,8.9,0,28.88888888888889,75.42372881355932,170.767004341534,94.06657018813314,1
2363,7.5,0.32,0.37,1.2,0.048,22.0,184.0,0.9938,3.09,0.43,9.3,0,11.956521739130435,775.0000000000001,15.345268542199488,95.9079283887468,1
2364,6.6,0.21,0.38,2.2,0.026,40.0,104.0,0.9914,3.25,0.4,11.1,1,38.46153846153846,504.5454545454545,32.30543318649046,96.91629955947135,1
2365,7.1,0.21,0.3,1.4,0.037,45.0,143.0,0.9932,3.13,0.33,9.9,0,31.46853146853147,707.1428571428572,19.15184678522572,97.12722298221615,1
2366,7.6,0.26,0.47,1.6,0.068,5.0,55.0,0.9944,3.1,0.45,9.6,0,9.090909090909092,600.0,20.356234096692116,96.69211195928754,1
2367,6.9,0.25,0.26,5.2,0.024,36.0,135.0,0.9948,3.16,0.72,10.7,1,26.666666666666668,205.7692307692308,72.72727272727272,96.50349650349648,1
2368,7.1,0.26,0.32,14.45,0.074,29.0,107.0,0.998,2.96,0.42,9.2,0,27.10280373831776,63.66782006920415,196.33152173913044,96.46739130434784,1
2369,7.3,0.22,0.4,14.75,0.042,44.5,129.5,0.9998,3.36,0.41,9.1,1,34.36293436293436,61.69491525423729,196.1436170212766,97.0744680851064,1
2370,6.2,0.37,0.22,8.3,0.025,36.0,216.0,0.9964,3.33,0.6,9.6,0,16.666666666666668,115.66265060240964,126.33181126331812,94.3683409436834,1
2371,7.9,0.22,0.45,14.2,0.038,53.0,141.0,0.9992,3.03,0.46,9.2,0,37.5886524822695,64.78873239436619,174.87684729064037,97.29064039408864,1
2372,7.4,0.25,0.37,6.9,0.02,14.0,93.0,0.9939,3.0,0.48,10.7,1,15.053763440860216,155.07246376811594,90.19607843137254,96.73202614379085,1
2373,6.8,0.18,0.37,1.5,0.027,37.0,93.0,0.992,3.3,0.45,10.8,0,39.784946236559136,720.0,21.489971346704877,97.42120343839542,1
2374,7.0,0.17,0.37,1.5,0.028,26.0,75.0,0.9922,3.3,0.46,10.8,1,34.666666666666664,720.0,20.92050209205021,97.62900976290098,1
2375,6.4,0.3,0.38,7.8,0.046,35.0,192.0,0.9955,3.1,0.37,9.0,0,18.229166666666668,115.3846153846154,116.4179104477612,95.52238805970148,1
2376,5.0,0.33,0.16,1.5,0.049,10.0,97.0,0.9917,3.48,0.44,10.7,0,10.309278350515465,713.3333333333334,28.142589118198877,93.80863039399624,1
2377,8.9,0.33,0.32,1.5,0.047,11.0,200.0,0.9954,3.19,0.46,9.4,0,5.5,626.6666666666666,16.251354279523294,96.42470205850488,1
2378,7.0,0.26,0.46,15.55,0.037,61.0,171.0,0.9986,2.94,0.35,8.8,0,35.67251461988304,56.59163987138264,214.18732782369148,96.41873278236916,1
2379,6.3,0.21,0.4,1.7,0.031,48.0,134.0,0.9917,3.42,0.49,11.5,0,35.82089552238806,676.4705882352941,26.1136712749616,96.7741935483871,1
2380,8.0,0.23,0.46,1.5,0.03,30.0,125.0,0.9907,3.23,0.47,12.5,0,24.0,833.3333333333334,18.226002430133654,97.20534629404617,1
2381,9.2,0.28,0.41,1.0,0.042,14.0,59.0,0.9922,2.96,0.25,10.5,0,23.728813559322035,1050.0,10.548523206751057,97.0464135021097,1
2382,7.3,0.27,0.39,6.7,0.064,28.0,188.0,0.9958,3.29,0.3,9.7,0,14.893617021276595,144.77611940298505,88.50726552179657,96.4332892998679,1
2383,7.6,0.32,0.36,1.6,0.04,32.0,155.0,0.993,3.23,0.52,11.3,0,20.64516129032258,706.25,20.2020202020202,95.95959595959596,1
2384,9.7,0.24,0.45,1.2,0.033,11.0,59.0,0.9926,2.74,0.47,10.8,0,18.64406779661017,900.0,12.072434607645876,97.58551307847084,1
2385,8.0,0.28,0.42,7.1,0.045,41.0,169.0,0.9959,3.17,0.43,10.6,0,24.2603550295858,149.29577464788733,85.74879227053141,96.61835748792272,1
2386,8.2,0.37,0.36,1.0,0.034,17.0,93.0,0.9906,3.04,0.32,11.7,1,18.27956989247312,1170.0,11.668611435239209,95.6826137689615,1
2387,8.0,0.61,0.38,12.1,0.301,24.0,220.0,0.9993,2.94,0.48,9.2,0,10.909090909090908,76.03305785123966,140.534262485482,92.91521486643438,1
2388,7.2,0.26,0.44,7.1,0.027,25.0,126.0,0.993,3.02,0.34,11.1,1,19.84126984126984,156.33802816901408,95.17426273458445,96.514745308311,1
2389,6.4,0.23,0.33,1.15,0.044,15.5,217.5,0.992,3.33,0.44,11.0,0,7.126436781609195,956.5217391304348,17.34539969834087,96.5309200603318,1
2390,5.9,0.4,0.32,6.0,0.034,50.0,127.0,0.992,3.51,0.58,12.5,1,39.37007874015748,208.33333333333331,95.23809523809524,93.65079365079364,1
2391,7.6,0.28,0.39,1.2,0.038,21.0,115.0,0.994,3.16,0.67,10.0,0,18.26086956521739,833.3333333333334,15.228426395939088,96.4467005076142,1
2392,7.2,0.23,0.39,2.3,0.033,29.0,102.0,0.9908,3.26,0.54,12.3,1,28.431372549019606,534.7826086956522,30.955585464333776,96.90444145356662,1
2393,6.8,0.32,0.37,3.4,0.023,19.0,87.0,0.9902,3.14,0.53,12.7,0,21.83908045977012,373.5294117647059,47.752808988764045,95.50561797752808,1
2394,6.9,0.18,0.38,6.5,0.039,20.0,110.0,0.9943,3.1,0.42,10.5,0,18.181818181818183,161.53846153846155,91.80790960451978,97.45762711864408,1
2395,9.4,0.26,0.53,1.2,0.047,25.0,109.0,0.9921,3.23,0.28,12.5,0,22.93577981651376,1041.6666666666667,12.422360248447204,97.30848861283644,1
2396,8.3,0.33,0.42,1.15,0.033,18.0,96.0,0.9911,3.2,0.32,12.4,0,18.75,1078.2608695652175,13.325608342989568,96.17612977983778,1
2397,7.3,0.29,0.3,13.0,0.043,46.0,238.0,0.9986,3.06,0.41,8.7,0,19.327731092436974,66.92307692307692,171.27799736495388,96.17918313570487,1
2398,7.9,0.41,0.37,4.5,0.03,40.0,114.0,0.992,3.17,0.54,12.4,1,35.08771929824562,275.55555555555554,54.15162454873646,95.06618531889288,1
2399,7.9,0.44,0.37,5.85,0.033,27.0,93.0,0.992,3.16,0.54,12.6,1,29.032258064516128,215.3846153846154,70.14388489208633,94.7242206235012,1
2400,7.7,0.39,0.3,5.2,0.037,29.0,131.0,0.9943,3.38,0.44,11.0,0,22.13740458015268,211.53846153846152,64.27688504326329,95.17923362175526,1
2401,7.7,0.26,0.31,1.3,0.043,47.0,155.0,0.9937,3.42,0.5,10.1,0,30.32258064516129,776.9230769230769,16.331658291457288,96.73366834170854,1
2402,7.8,0.32,0.31,1.7,0.036,46.0,195.0,0.993,3.03,0.48,10.5,0,23.58974358974359,617.6470588235294,20.935960591133007,96.05911330049264,1
2403,7.3,0.24,0.39,3.6,0.024,35.0,116.0,0.9928,3.17,0.51,10.9,0,30.17241379310345,302.77777777777777,47.74535809018568,96.81697612732096,1
2404,7.1,0.44,0.37,2.7,0.041,35.0,128.0,0.9896,3.07,0.43,13.5,1,27.34375,500.0,35.80901856763926,94.16445623342176,1
2405,10.3,0.25,0.48,2.2,0.042,28.0,164.0,0.998,3.19,0.59,9.7,0,17.073170731707318,440.9090909090908,20.85308056872038,97.6303317535545,1
2406,7.9,0.14,0.28,1.8,0.041,44.0,178.0,0.9954,3.45,0.43,9.2,0,24.719101123595507,511.11111111111103,22.388059701492534,98.25870646766168,1
2407,7.4,0.18,0.42,2.1,0.036,33.0,187.0,0.9938,3.4,0.41,10.6,1,17.647058823529413,504.7619047619048,27.70448548812665,97.62532981530345,1
2408,8.1,0.43,0.42,6.6,0.033,36.0,141.0,0.9918,2.98,0.39,13.3,1,25.53191489361702,201.51515151515156,77.37397420867526,94.95896834701055,1
2409,6.4,0.26,0.22,5.1,0.037,23.0,131.0,0.9944,3.29,0.32,10.1,0,17.557251908396946,198.03921568627453,76.57657657657657,96.09609609609608,1
2410,8.0,0.66,0.72,17.55,0.042,62.0,233.0,0.9999,2.92,0.68,9.4,0,26.60944206008584,53.56125356125356,202.65588914549653,92.37875288683604,1
2411,8.0,0.2,0.4,5.2,0.055,41.0,167.0,0.9953,3.18,0.4,10.6,1,24.550898203592816,203.84615384615384,63.41463414634147,97.5609756097561,1
2412,7.2,0.21,0.34,1.1,0.046,25.0,80.0,0.992,3.25,0.4,11.3,0,31.25,1027.2727272727273,14.844804318488531,97.165991902834,1
2413,7.2,0.18,0.31,1.1,0.045,20.0,73.0,0.9925,3.32,0.4,10.8,1,27.3972602739726,981.8181818181818,14.905149051490516,97.5609756097561,1
2414,8.4,0.57,0.44,10.7,0.051,46.0,195.0,0.9981,3.15,0.51,10.4,0,23.58974358974359,97.196261682243,119.2865105908584,93.64548494983276,1
2415,5.3,0.26,0.23,5.15,0.034,48.0,160.0,0.9952,3.82,0.51,10.5,1,30.0,203.88349514563103,92.62589928057557,95.32374100719426,1
2416,5.7,0.245,0.33,1.1,0.049,28.0,150.0,0.9927,3.13,0.42,9.3,0,18.666666666666668,845.4545454545455,18.50294365012616,95.878889823381,1
2417,5.6,0.245,0.32,1.1,0.047,24.0,152.0,0.9927,3.12,0.42,9.3,0,15.789473684210526,845.4545454545455,18.81950384944397,95.80838323353294,1
2418,7.3,0.25,0.41,1.8,0.037,52.0,165.0,0.9911,3.29,0.39,12.2,1,31.51515151515152,677.7777777777777,23.841059602649008,96.68874172185431,1
2419,7.0,0.16,0.73,1.0,0.138,58.0,150.0,0.9936,3.08,0.3,9.2,0,38.66666666666666,920.0,13.966480446927374,97.7653631284916,1
2420,6.4,0.22,0.34,1.8,0.057,29.0,104.0,0.9959,3.81,0.57,10.3,0,27.884615384615383,572.2222222222222,27.190332326283983,96.67673716012084,1
2421,7.3,0.18,0.65,1.4,0.046,28.0,157.0,0.9946,3.33,0.62,9.4,0,17.8343949044586,671.4285714285714,18.716577540106957,97.59358288770052,1
2422,6.4,0.17,0.27,6.7,0.036,88.0,223.0,0.9948,3.28,0.35,10.2,0,39.46188340807175,152.23880597014923,101.97869101978692,97.4124809741248,1
2423,6.9,0.29,0.16,6.8,0.034,65.0,212.0,0.9955,3.08,0.39,9.0,0,30.660377358490567,132.35294117647058,94.57579972183588,95.96662030598053,1
2424,6.2,0.21,0.38,6.8,0.036,64.0,245.0,0.9951,3.06,0.36,9.3,0,26.12244897959184,136.76470588235296,106.0842433697348,96.7238689547582,1
2425,6.4,0.23,0.3,7.1,0.037,63.0,236.0,0.9952,3.06,0.34,9.2,0,26.694915254237287,129.5774647887324,107.0889894419306,96.5309200603318,1
2426,7.3,0.19,0.68,1.5,0.05,31.0,156.0,0.9946,3.32,0.64,9.4,0,19.871794871794872,626.6666666666666,20.02670226969292,97.46328437917222,1
2427,9.6,0.29,0.46,1.45,0.039,77.5,223.0,0.9944,2.92,0.46,9.5,0,34.75336322869955,655.1724137931035,14.661274014155715,97.06774519716888,1
2428,7.2,0.14,0.35,1.2,0.036,15.0,73.0,0.9938,3.46,0.39,9.9,0,20.54794520547945,825.0,16.348773841961854,98.09264305177112,1
2429,6.9,0.31,0.34,7.4,0.059,36.0,174.0,0.9963,3.46,0.62,11.1,1,20.6896551724138,150.0,102.63522884882109,95.7004160887656,1
2430,7.5,0.28,0.34,4.2,0.028,36.0,116.0,0.991,2.99,0.41,12.3,1,31.03448275862069,292.85714285714283,53.98457583547557,96.40102827763496,1
2431,8.0,0.22,0.42,14.6,0.044,45.0,163.0,1.0003,3.21,0.69,8.6,1,27.607361963190183,58.9041095890411,177.6155717761557,97.323600973236,1
2432,7.6,0.31,0.29,10.5,0.04,21.0,145.0,0.9966,3.04,0.35,9.4,0,14.482758620689657,89.52380952380952,132.7433628318584,96.08091024020229,1
2433,8.4,0.35,0.56,13.8,0.048,55.0,190.0,0.9993,3.07,0.58,9.4,0,28.94736842105263,68.1159420289855,157.71428571428572,96.0,1
2434,8.1,0.5,0.47,1.1,0.037,23.0,126.0,0.9938,3.21,0.42,10.9,0,18.253968253968253,990.9090909090908,12.790697674418606,94.18604651162792,1
2435,7.0,0.39,0.31,5.3,0.169,32.0,162.0,0.9965,3.2,0.48,9.4,0,19.753086419753085,177.35849056603774,71.71853856562923,94.72259810554804,1
